id_venda,data_venda,modelo,categoria,preco_venda,custo,lucro,canal_venda,campanha
4059,2025-02-22 14:55:34,H-300,Hatch,113930.28,90703.55,23226.73,Showroom,
4060,2025-02-22 11:59:17,S-600,Sedan,206503.11,153863.06,52640.05,Showroom,
4061,2025-02-22 13:35:28,X-500,SUV,179250.02,128192.81,51057.21,Online,
4062,2025-02-23 16:08:44,H-300,Hatch,125499.77,90768.18,34731.58,Showroom,
4063,2025-02-23 20:34:11,S-600,Sedan,190094.25,149496.86,40597.39,Parceiros,
4064,2025-02-23 15:37:38,X-500,SUV,180328.56,127054.03,53274.52,Showroom,
4065,2025-02-23 14:29:40,X-700,SUV,239800.5,192533.46,47267.05,Showroom,
4066,2025-02-23 13:47:40,S-400,Sedan,154824.27,113815.79,41008.47,Online,
4067,2025-02-23 19:56:36,X-500,SUV,181083.33,130004.85,51078.47,Showroom,
4068,2025-02-24 14:27:33,E-1,Elétrico,298673.92,212002.46,86671.47,Showroom,
4069,2025-02-24 11:40:40,H-300,Hatch,129116.27,91971.22,37145.05,Parceiros,
4070,2025-02-24 16:34:19,H-300,Hatch,118436.95,92427.33,26009.63,Showroom,
4071,2025-02-24 13:58:22,X-700,SUV,231473.52,182229.12,49244.4,Showroom,
4072,2025-02-24 15:30:34,X-500,SUV,181003.08,146646.95,34356.13,Online,
4073,2025-02-24 14:14:51,S-600,Sedan,200312.15,159528.18,40783.97,Showroom,
4074,2025-02-25 16:05:28,X-500,SUV,183181.63,135767.72,47413.91,Showroom,
4075,2025-02-25 19:19:23,E-2,Elétrico,352582.17,257601.41,94980.76,Showroom,
4076,2025-02-25 14:26:16,S-600,Sedan,192856.13,146488.31,46367.83,Showroom,
4077,2025-02-25 11:09:19,X-500,SUV,198535.89,135759.5,62776.39,Parceiros,
4078,2025-02-25 18:00:00,X-500,SUV,180663.67,139061.02,41602.65,Showroom,
4079,2025-02-25 15:33:52,P-800,Pickup,226458.25,159507.82,66950.42,Showroom,
4080,2025-02-25 12:48:54,S-400,Sedan,156451.38,112112.49,44338.89,Showroom,
4081,2025-02-25 19:08:22,S-400,Sedan,157121.22,117364.0,39757.22,Showroom,
4082,2025-02-25 16:18:30,P-800,Pickup,217240.6,157788.16,59452.44,Showroom,
4083,2025-02-25 09:34:00,P-800,Pickup,226719.31,176844.87,49874.44,Parceiros,
4084,2025-02-25 14:44:59,X-500,SUV,178814.7,132604.47,46210.23,Showroom,
4085,2025-02-25 14:31:48,H-300,Hatch,115732.7,96576.48,19156.22,Showroom,
4086,2025-02-26 15:30:19,X-500,SUV,172109.23,138721.16,33388.07,Showroom,
4087,2025-02-26 13:00:49,S-400,Sedan,137977.55,112830.88,25146.66,Showroom,
4088,2025-02-26 20:27:51,E-2,Elétrico,341329.04,271676.94,69652.1,Showroom,
4089,2025-02-26 19:18:38,S-400,Sedan,152787.22,112873.58,39913.64,Showroom,
4090,2025-02-26 17:14:50,H-100,Hatch,96991.18,68279.84,28711.33,Online,
4091,2025-02-26 18:00:35,S-600,Sedan,223836.75,156407.48,67429.28,Online,
4092,2025-02-26 15:23:12,S-400,Sedan,139230.34,111774.17,27456.17,Showroom,
4093,2025-02-27 18:26:56,H-300,Hatch,120904.11,87923.56,32980.54,Parceiros,
4094,2025-02-27 16:35:27,X-500,SUV,160779.99,133581.34,27198.65,Online,
4095,2025-02-27 14:25:15,X-500,SUV,158697.28,135308.58,23388.7,Online,
4096,2025-02-27 18:10:45,P-800,Pickup,220709.01,170315.52,50393.49,Parceiros,
4097,2025-02-27 15:47:41,E-1,Elétrico,292021.86,223064.73,68957.13,Showroom,
4098,2025-02-27 12:24:53,E-1,Elétrico,288647.83,227211.19,61436.64,Showroom,
4099,2025-02-27 12:24:14,S-600,Sedan,208747.55,148548.27,60199.28,Parceiros,
4100,2025-02-27 19:16:05,H-300,Hatch,116593.89,88304.55,28289.35,Online,
4101,2025-02-27 17:27:40,X-700,SUV,274781.41,200956.68,73824.73,Showroom,
4102,2025-02-28 13:15:33,X-500,SUV,184993.72,138182.96,46810.76,Online,
4103,2025-02-28 10:48:51,E-2,Elétrico,328978.78,255902.78,73075.99,Showroom,
4104,2025-02-28 16:58:39,S-400,Sedan,148949.98,117148.08,31801.89,Online,
4105,2025-02-28 14:51:44,P-800,Pickup,218999.87,172395.33,46604.55,Showroom,
4106,2025-02-28 15:43:17,S-600,Sedan,191575.69,156003.58,35572.11,Online,
4107,2025-02-28 16:18:41,E-1,Elétrico,290055.15,221026.24,69028.91,Parceiros,
4108,2025-02-28 17:47:34,S-400,Sedan,158243.79,110647.98,47595.81,Showroom,
4109,2025-02-28 15:51:17,S-600,Sedan,185872.11,151801.38,34070.74,Showroom,
4110,2025-02-28 16:26:12,X-500,SUV,191259.3,130249.73,61009.56,Showroom,
4111,2025-02-28 11:54:04,S-400,Sedan,155391.48,107992.8,47398.67,Showroom,
4112,2025-02-28 15:11:08,X-500,SUV,172923.74,139563.98,33359.76,Online,
4113,2025-02-28 15:18:07,E-1,Elétrico,314303.92,221002.88,93301.05,Parceiros,
4114,2025-02-28 15:40:29,E-2,Elétrico,362568.13,268294.23,94273.9,Showroom,
4115,2025-02-28 19:39:28,P-800,Pickup,217815.23,160037.42,57777.81,Showroom,
4116,2025-02-28 14:17:44,S-600,Sedan,190450.47,151452.16,38998.31,Online,
4117,2025-02-28 11:39:31,H-100,Hatch,88565.67,65107.4,23458.27,Parceiros,
4118,2025-02-28 13:12:20,X-700,SUV,230739.74,188807.41,41932.33,Showroom,
4119,2025-02-28 13:01:09,P-800,Pickup,233058.4,159486.47,73571.93,Parceiros,
4120,2025-02-28 14:03:34,E-1,Elétrico,310199.53,241373.9,68825.63,Online,
4121,2025-03-01 14:01:11,S-600,Sedan,203391.42,145542.09,57849.33,Showroom,
4122,2025-03-01 19:06:18,S-400,Sedan,146761.69,119734.26,27027.43,Showroom,
4123,2025-03-01 15:17:08,S-400,Sedan,150459.4,106767.81,43691.59,Online,
4124,2025-03-01 17:45:28,S-400,Sedan,155202.69,109172.43,46030.26,Showroom,
4125,2025-03-02 13:46:00,X-700,SUV,233888.03,190111.71,43776.32,Online,
4126,2025-03-02 15:14:05,P-800,Pickup,233513.69,158863.95,74649.75,Showroom,
4127,2025-03-02 12:09:00,S-600,Sedan,207164.55,146256.86,60907.69,Online,
4128,2025-03-03 11:31:13,X-500,SUV,180292.34,131105.83,49186.51,Showroom,
4129,2025-03-03 16:21:26,X-700,SUV,282511.78,181664.47,100847.31,Showroom,
4130,2025-03-03 10:19:50,X-500,SUV,178949.12,132297.75,46651.38,Showroom,
4131,2025-03-03 15:51:31,H-100,Hatch,89899.93,68954.75,20945.18,Showroom,
4132,2025-03-03 15:23:29,P-800,Pickup,227065.21,165784.04,61281.17,Online,
4133,2025-03-03 14:44:50,P-800,Pickup,214502.22,168480.16,46022.06,Showroom,
4134,2025-03-03 16:02:21,H-300,Hatch,115543.53,87210.82,28332.7,Showroom,
4135,2025-03-03 11:05:53,P-900,Pickup,282371.45,218030.82,64340.63,Online,
4136,2025-03-03 15:48:09,X-500,SUV,170058.38,132243.08,37815.3,Showroom,
4137,2025-03-03 16:03:17,H-300,Hatch,123793.33,92165.15,31628.18,Showroom,
4138,2025-03-04 13:49:25,E-2,Elétrico,356956.85,268442.46,88514.38,Online,
4139,2025-03-04 15:04:34,X-500,SUV,166589.26,132350.55,34238.7,Online,
4140,2025-03-04 17:30:11,S-400,Sedan,164392.5,111967.81,52424.69,Online,
4141,2025-03-04 14:12:57,X-700,SUV,256537.14,187097.73,69439.41,Showroom,
4142,2025-03-04 18:53:16,S-400,Sedan,154351.67,112149.34,42202.34,Online,
4143,2025-03-04 16:52:24,S-600,Sedan,201489.43,148486.56,53002.87,Online,
4144,2025-03-04 16:53:00,S-400,Sedan,148922.05,115247.04,33675.01,Showroom,
4145,2025-03-04 15:07:49,X-500,SUV,176217.85,139802.93,36414.92,Showroom,
4146,2025-03-04 18:45:15,X-700,SUV,251458.73,191724.33,59734.4,Showroom,
4147,2025-03-05 14:24:49,E-1,Elétrico,318256.95,214725.11,103531.83,Showroom,
4148,2025-03-05 14:28:15,X-500,SUV,194062.79,133574.22,60488.58,Showroom,
4149,2025-03-05 15:47:02,X-700,SUV,260218.57,178399.25,81819.32,Showroom,
4150,2025-03-06 14:12:29,X-500,SUV,187099.78,139490.55,47609.23,Parceiros,
4151,2025-03-06 13:47:49,S-600,Sedan,206903.03,153697.66,53205.37,Showroom,
4152,2025-03-06 11:06:33,S-400,Sedan,154751.8,114146.28,40605.52,Showroom,
4153,2025-03-06 15:42:13,S-600,Sedan,195160.76,151770.49,43390.27,Online,
4154,2025-03-06 11:30:24,P-900,Pickup,298580.68,207942.82,90637.86,Showroom,
4155,2025-03-06 18:43:19,P-900,Pickup,265855.33,214291.32,51564.01,Showroom,
4156,2025-03-06 15:59:20,S-600,Sedan,217946.89,147244.2,70702.69,Showroom,
4157,2025-03-07 16:10:40,S-600,Sedan,208596.3,147109.54,61486.76,Online,
4158,2025-03-07 16:46:02,H-300,Hatch,109537.83,91915.92,17621.91,Showroom,
4159,2025-03-07 14:47:59,X-500,SUV,177492.62,140336.1,37156.52,Showroom,
4160,2025-03-07 19:35:33,H-300,Hatch,116722.68,88599.14,28123.54,Online,
4161,2025-03-08 15:07:16,S-400,Sedan,140693.09,114394.97,26298.12,Online,
4162,2025-03-08 16:30:40,S-400,Sedan,163063.64,115148.79,47914.85,Showroom,
4163,2025-03-08 16:19:12,H-300,Hatch,133514.07,90873.04,42641.03,Showroom,
4164,2025-03-08 13:23:56,H-300,Hatch,117484.12,88653.55,28830.57,Showroom,
4165,2025-03-08 12:03:55,E-1,Elétrico,275819.86,227320.08,48499.78,Online,
4166,2025-03-08 15:42:13,P-900,Pickup,282440.35,208561.59,73878.76,Online,
4167,2025-03-08 11:07:15,S-400,Sedan,159845.46,114308.85,45536.61,Online,
4168,2025-03-08 14:40:27,S-400,Sedan,150226.75,105494.87,44731.89,Showroom,
4169,2025-03-09 15:20:00,X-500,SUV,178258.09,134576.18,43681.91,Showroom,
4170,2025-03-09 16:10:50,E-2,Elétrico,348526.93,263058.62,85468.31,Showroom,
4171,2025-03-09 11:17:37,H-300,Hatch,117957.63,88077.49,29880.14,Parceiros,
4172,2025-03-09 15:07:25,S-400,Sedan,155357.47,115544.92,39812.55,Parceiros,
4173,2025-03-09 14:50:15,P-900,Pickup,283214.22,208499.06,74715.16,Showroom,
4174,2025-03-09 13:00:02,X-500,SUV,193729.23,141292.22,52437.02,Showroom,
4175,2025-03-09 17:37:50,H-100,Hatch,90697.37,69053.63,21643.74,Online,
4176,2025-03-09 09:44:30,P-800,Pickup,217568.46,155349.8,62218.66,Showroom,
4177,2025-03-09 17:44:38,S-400,Sedan,162912.69,111575.09,51337.6,Showroom,
4178,2025-03-09 12:09:23,S-600,Sedan,187854.12,147940.14,39913.98,Showroom,
4179,2025-03-10 15:49:05,S-600,Sedan,197898.36,148341.4,49556.96,Parceiros,
4180,2025-03-10 15:15:10,H-300,Hatch,121375.64,89409.79,31965.85,Showroom,
4181,2025-03-10 20:31:05,S-600,Sedan,207992.03,151637.51,56354.52,Online,
4182,2025-03-10 12:43:39,S-600,Sedan,195036.93,145777.45,49259.47,Showroom,
4183,2025-03-10 15:21:59,P-800,Pickup,218952.79,158576.32,60376.47,Showroom,
4184,2025-03-10 17:48:40,S-600,Sedan,214688.64,149709.03,64979.61,Showroom,
4185,2025-03-10 12:03:03,X-700,SUV,229459.14,185448.89,44010.25,Showroom,
4186,2025-03-10 14:22:41,S-400,Sedan,163875.63,109441.4,54434.23,Showroom,
4187,2025-03-10 19:09:44,X-500,SUV,179951.3,139727.93,40223.37,Showroom,
4188,2025-03-11 15:34:50,P-800,Pickup,194325.57,168489.08,25836.49,Online,
4189,2025-03-11 14:06:08,H-300,Hatch,109278.19,87576.51,21701.68,Showroom,
4190,2025-03-11 18:31:14,X-500,SUV,176396.12,130674.06,45722.06,Showroom,
4191,2025-03-11 11:20:35,X-700,SUV,262804.33,183722.83,79081.5,Showroom,
4192,2025-03-11 12:50:41,X-700,SUV,250223.94,188201.9,62022.04,Showroom,
4193,2025-03-11 15:48:22,S-400,Sedan,151938.45,111398.12,40540.33,Showroom,
4194,2025-03-12 15:51:57,X-700,SUV,264628.95,178499.54,86129.4,Online,
4195,2025-03-12 18:28:46,X-500,SUV,181215.5,138804.42,42411.08,Online,
4196,2025-03-12 13:12:01,X-700,SUV,236361.17,195738.45,40622.72,Online,
4197,2025-03-12 17:44:24,P-800,Pickup,211000.52,154935.17,56065.35,Online,
4198,2025-03-12 14:22:46,S-400,Sedan,148419.09,115097.19,33321.91,Showroom,
4199,2025-03-12 18:08:16,X-700,SUV,257430.83,180588.41,76842.42,Online,
4200,2025-03-13 17:57:02,H-300,Hatch,117762.25,86908.75,30853.5,Showroom,
4201,2025-03-13 16:31:45,X-700,SUV,221305.44,187283.8,34021.64,Online,
4202,2025-03-13 13:28:35,S-400,Sedan,143256.03,116226.72,27029.31,Showroom,
4203,2025-03-13 16:18:34,P-800,Pickup,257488.56,163472.04,94016.52,Online,
4204,2025-03-13 16:44:31,S-600,Sedan,209347.48,151010.85,58336.64,Showroom,
4205,2025-03-14 16:12:36,P-800,Pickup,219541.52,156313.95,63227.58,Showroom,
4206,2025-03-14 16:11:34,X-500,SUV,166559.17,135899.34,30659.84,Online,
4207,2025-03-14 18:22:20,S-400,Sedan,165024.84,111395.27,53629.57,Showroom,
4208,2025-03-14 14:46:29,X-500,SUV,196102.24,133169.77,62932.47,Showroom,
4209,2025-03-14 15:17:55,P-800,Pickup,237408.81,165419.75,71989.06,Showroom,
4210,2025-03-14 15:53:38,X-500,SUV,170690.59,131629.25,39061.33,Parceiros,
4211,2025-03-14 15:58:55,S-600,Sedan,188369.01,140696.15,47672.86,Online,
4212,2025-03-14 09:35:10,S-400,Sedan,148879.84,116432.29,32447.55,Parceiros,
4213,2025-03-14 13:04:33,E-1,Elétrico,290715.34,221929.42,68785.92,Showroom,
4214,2025-03-14 17:09:28,P-800,Pickup,224703.07,164936.32,59766.75,Showroom,
4215,2025-03-15 14:18:52,H-300,Hatch,132079.93,88586.4,43493.52,Showroom,
4216,2025-03-15 14:16:34,S-400,Sedan,151681.04,112373.54,39307.5,Showroom,
4217,2025-03-15 10:23:29,S-600,Sedan,209717.26,148656.01,61061.26,Online,
4218,2025-03-15 09:00:49,X-500,SUV,188593.15,133281.78,55311.37,Showroom,
4219,2025-03-15 15:40:32,H-300,Hatch,123119.3,91628.63,31490.67,Showroom,
4220,2025-03-15 16:24:46,X-700,SUV,245348.97,185179.05,60169.92,Online,
4221,2025-03-15 20:11:56,E-2,Elétrico,366940.52,280918.23,86022.29,Online,
4222,2025-03-15 11:01:39,S-600,Sedan,198321.33,151163.89,47157.44,Showroom,
4223,2025-03-15 15:54:23,H-300,Hatch,113169.22,84897.82,28271.41,Showroom,
4224,2025-03-15 15:49:39,E-2,Elétrico,333316.84,259963.7,73353.14,Showroom,
4225,2025-03-15 15:15:20,H-100,Hatch,92930.35,64727.51,28202.85,Showroom,
4226,2025-03-15 17:46:04,X-700,SUV,254029.6,187256.52,66773.08,Showroom,
4227,2025-03-16 14:42:34,X-700,SUV,235811.01,182624.64,53186.36,Showroom,
4228,2025-03-16 18:52:24,S-600,Sedan,207067.89,152296.19,54771.7,Online,
4229,2025-03-16 14:12:33,S-400,Sedan,150597.61,112015.79,38581.82,Showroom,
4230,2025-03-16 14:43:31,E-1,Elétrico,291278.08,230717.38,60560.69,Showroom,
4231,2025-03-16 17:49:35,S-600,Sedan,207354.69,150133.3,57221.39,Parceiros,
4232,2025-03-16 19:09:39,P-800,Pickup,206610.28,162781.0,43829.28,Showroom,
4233,2025-03-16 20:18:20,E-2,Elétrico,332139.06,256073.49,76065.57,Online,
4234,2025-03-16 17:26:41,X-500,SUV,170742.47,127578.04,43164.43,Online,
4235,2025-03-16 16:20:07,X-500,SUV,180802.69,135820.21,44982.48,Showroom,
4236,2025-03-16 14:06:33,P-800,Pickup,219532.69,157856.27,61676.42,Showroom,
4237,2025-03-16 12:42:04,S-400,Sedan,158544.31,111465.73,47078.59,Online,
4238,2025-03-16 18:02:53,S-600,Sedan,200713.37,142958.41,57754.96,Online,
4239,2025-03-17 15:08:11,X-500,SUV,176326.98,132500.72,43826.26,Showroom,
4240,2025-03-17 15:55:02,S-400,Sedan,157072.8,113448.62,43624.19,Online,
4241,2025-03-17 11:12:06,X-500,SUV,175733.92,137021.01,38712.91,Showroom,
4242,2025-03-17 13:31:12,S-400,Sedan,144208.76,111115.79,33092.97,Showroom,
4243,2025-03-17 15:06:02,H-300,Hatch,123602.41,95918.77,27683.64,Showroom,
4244,2025-03-18 13:36:41,S-400,Sedan,145704.64,109975.07,35729.58,Showroom,
4245,2025-03-18 16:53:24,X-500,SUV,198703.41,132830.36,65873.05,Showroom,
4246,2025-03-19 10:42:31,S-400,Sedan,160579.35,110106.65,50472.7,Parceiros,
4247,2025-03-19 10:33:39,H-300,Hatch,118602.27,89845.88,28756.39,Parceiros,
4248,2025-03-19 12:44:37,P-900,Pickup,287469.51,213306.66,74162.85,Online,
4249,2025-03-19 15:16:03,S-400,Sedan,154475.22,112612.08,41863.13,Online,
4250,2025-03-19 13:23:14,H-300,Hatch,119172.5,91627.66,27544.84,Showroom,
4251,2025-03-19 15:38:45,S-400,Sedan,133348.08,112394.01,20954.06,Online,
4252,2025-03-19 16:04:00,X-500,SUV,186595.73,128798.03,57797.7,Showroom,
4253,2025-03-19 11:59:58,P-800,Pickup,236903.21,162220.52,74682.7,Parceiros,
4254,2025-03-19 14:13:41,X-500,SUV,167055.93,133962.39,33093.53,Showroom,
4255,2025-03-19 12:31:59,H-300,Hatch,107448.24,93699.38,13748.86,Showroom,
4256,2025-03-19 17:56:53,X-500,SUV,181382.27,132680.51,48701.75,Showroom,
4257,2025-03-19 12:05:29,S-400,Sedan,145886.97,114609.78,31277.19,Showroom,
4258,2025-03-19 11:51:40,S-600,Sedan,215710.17,153294.08,62416.09,Online,
4259,2025-03-20 19:03:23,S-400,Sedan,153174.26,105859.56,47314.7,Showroom,
4260,2025-03-20 13:35:47,S-400,Sedan,147247.19,111237.6,36009.59,Showroom,
4261,2025-03-20 15:56:26,P-800,Pickup,220064.72,165638.56,54426.16,Showroom,
4262,2025-03-20 13:52:23,S-400,Sedan,134770.68,111355.64,23415.03,Online,
4263,2025-03-20 11:50:45,E-1,Elétrico,270738.49,219403.57,51334.92,Showroom,
4264,2025-03-20 17:03:52,X-700,SUV,240021.41,196808.58,43212.83,Showroom,
4265,2025-03-20 16:39:17,H-100,Hatch,97234.28,68343.2,28891.08,Showroom,
4266,2025-03-21 16:33:02,S-600,Sedan,199286.82,155593.28,43693.55,Showroom,
4267,2025-03-21 17:46:04,P-800,Pickup,212386.49,167263.65,45122.84,Online,
4268,2025-03-21 13:53:19,H-300,Hatch,119150.04,90641.62,28508.43,Online,
4269,2025-03-21 15:04:13,S-600,Sedan,220765.59,146317.84,74447.76,Online,
4270,2025-03-21 17:33:06,H-300,Hatch,123365.06,87523.54,35841.52,Online,
4271,2025-03-21 14:06:46,S-400,Sedan,141408.58,107838.07,33570.51,Showroom,
4272,2025-03-21 16:14:34,S-600,Sedan,194615.0,156132.33,38482.67,Online,
4273,2025-03-22 10:24:12,P-800,Pickup,228299.12,157541.33,70757.79,Showroom,
4274,2025-03-22 16:12:33,P-800,Pickup,233662.74,163270.23,70392.51,Showroom,
4275,2025-03-22 19:42:15,X-500,SUV,180914.0,133914.09,46999.92,Showroom,
4276,2025-03-22 13:36:40,H-300,Hatch,120699.11,89904.45,30794.66,Showroom,
4277,2025-03-22 14:11:35,S-600,Sedan,204963.66,151631.3,53332.36,Showroom,
4278,2025-03-22 15:47:35,H-300,Hatch,114208.96,87468.35,26740.61,Showroom,
4279,2025-03-22 15:26:47,X-700,SUV,239911.4,185624.49,54286.91,Online,
4280,2025-03-22 15:06:49,S-400,Sedan,145716.41,104444.21,41272.2,Online,
4281,2025-03-22 13:40:36,S-400,Sedan,156340.95,106409.47,49931.49,Online,
4282,2025-03-22 16:22:43,P-800,Pickup,231392.26,159248.5,72143.76,Online,
4283,2025-03-22 16:29:44,S-600,Sedan,192045.63,150637.37,41408.26,Online,
4284,2025-03-23 15:42:27,S-400,Sedan,144061.85,113646.05,30415.8,Showroom,
4285,2025-03-23 16:56:06,E-2,Elétrico,320449.64,268678.22,51771.41,Showroom,
4286,2025-03-23 14:10:50,P-800,Pickup,198894.56,162505.82,36388.75,Showroom,
4287,2025-03-23 13:11:35,P-900,Pickup,294845.66,199614.02,95231.63,Showroom,
4288,2025-03-23 11:25:32,X-700,SUV,229525.4,183422.68,46102.72,Showroom,
4289,2025-03-23 15:21:42,S-600,Sedan,195692.7,152574.35,43118.35,Online,
4290,2025-03-24 14:10:34,X-700,SUV,267223.5,198794.75,68428.74,Parceiros,
4291,2025-03-24 14:38:28,H-300,Hatch,119434.96,89128.69,30306.27,Parceiros,
4292,2025-03-24 14:59:22,S-400,Sedan,145583.99,117248.96,28335.03,Showroom,
4293,2025-03-24 17:57:20,P-800,Pickup,211777.42,159664.55,52112.87,Online,
4294,2025-03-24 13:35:20,X-500,SUV,168017.86,134110.04,33907.82,Showroom,
4295,2025-03-24 14:54:23,S-400,Sedan,151896.36,117894.22,34002.14,Online,
4296,2025-03-24 19:26:48,X-700,SUV,234286.84,185951.31,48335.53,Showroom,
4297,2025-03-24 16:40:27,X-500,SUV,177646.51,139711.74,37934.77,Parceiros,
4298,2025-03-24 16:52:46,H-300,Hatch,121036.87,84277.89,36758.99,Showroom,
4299,2025-03-25 20:20:38,S-600,Sedan,195970.57,150300.27,45670.3,Online,
4300,2025-03-25 17:15:36,X-500,SUV,176880.13,140563.27,36316.85,Showroom,
4301,2025-03-25 17:34:13,S-400,Sedan,154913.25,107764.41,47148.84,Showroom,
4302,2025-03-25 11:24:49,S-600,Sedan,174291.45,148310.12,25981.33,Showroom,
4303,2025-03-25 17:35:59,S-400,Sedan,152034.55,115700.01,36334.54,Showroom,
4304,2025-03-25 11:47:16,S-600,Sedan,205525.23,151223.97,54301.26,Showroom,
4305,2025-03-25 12:23:28,S-400,Sedan,141381.01,114248.16,27132.85,Online,
4306,2025-03-25 16:28:25,E-1,Elétrico,304501.1,221510.73,82990.37,Showroom,
4307,2025-03-25 15:00:46,X-500,SUV,182884.15,130652.15,52232.01,Showroom,
4308,2025-03-25 13:02:18,X-500,SUV,168532.39,131789.82,36742.57,Parceiros,
4309,2025-03-25 18:38:01,X-700,SUV,240661.05,178386.97,62274.08,Parceiros,
4310,2025-03-25 13:33:08,H-300,Hatch,121581.83,91135.41,30446.42,Showroom,
4311,2025-03-26 15:56:19,S-600,Sedan,198945.15,152294.69,46650.46,Showroom,
4312,2025-03-26 15:00:19,H-100,Hatch,86885.18,67109.81,19775.37,Showroom,
4313,2025-03-26 17:14:13,P-900,Pickup,266747.46,208101.61,58645.85,Online,
4314,2025-03-26 15:54:20,E-1,Elétrico,290799.2,235608.44,55190.76,Showroom,
4315,2025-03-26 14:01:49,P-800,Pickup,203699.7,165779.71,37919.99,Showroom,
4316,2025-03-26 16:52:44,H-300,Hatch,110459.53,91860.06,18599.47,Showroom,
4317,2025-03-26 18:52:17,X-500,SUV,182007.34,135279.17,46728.17,Online,
4318,2025-03-26 10:58:35,S-400,Sedan,158227.9,118091.17,40136.73,Showroom,
4319,2025-03-26 10:32:35,X-500,SUV,176854.76,130726.5,46128.26,Showroom,
4320,2025-03-26 11:36:59,S-600,Sedan,199948.55,156643.0,43305.55,Online,
4321,2025-03-26 16:36:09,S-400,Sedan,144538.37,108813.14,35725.23,Parceiros,
4322,2025-03-27 17:06:02,P-800,Pickup,208331.95,172298.58,36033.37,Showroom,
4323,2025-03-27 15:29:22,H-100,Hatch,85590.67,68705.35,16885.32,Showroom,
4324,2025-03-27 17:09:08,H-300,Hatch,128169.74,89476.8,38692.94,Online,
4325,2025-03-27 13:16:23,S-400,Sedan,151933.89,113760.5,38173.39,Showroom,
4326,2025-03-27 16:56:37,E-2,Elétrico,345554.64,267219.19,78335.45,Showroom,
4327,2025-03-27 11:15:14,S-600,Sedan,195173.63,146756.55,48417.07,Online,
4328,2025-03-27 18:16:51,P-900,Pickup,292857.08,213513.75,79343.33,Showroom,
4329,2025-03-27 16:19:05,X-500,SUV,185687.34,131729.36,53957.98,Online,
4330,2025-03-27 18:36:25,X-500,SUV,155787.52,133897.5,21890.02,Showroom,
4331,2025-03-27 16:36:58,S-400,Sedan,153958.11,112344.38,41613.73,Parceiros,
4332,2025-03-27 14:13:46,P-800,Pickup,208134.73,166287.27,41847.46,Showroom,
4333,2025-03-27 15:04:46,H-300,Hatch,120226.49,88482.2,31744.29,Online,
4334,2025-03-27 16:20:50,X-500,SUV,178424.23,135339.4,43084.83,Showroom,
4335,2025-03-28 16:30:11,X-700,SUV,254498.57,181958.19,72540.38,Online,
4336,2025-03-28 15:31:52,E-1,Elétrico,303126.86,209902.65,93224.21,Parceiros,
4337,2025-03-28 17:57:44,H-300,Hatch,124451.85,88592.6,35859.25,Parceiros,
4338,2025-03-28 13:44:36,S-400,Sedan,147656.29,119353.09,28303.2,Online,
4339,2025-03-28 16:52:58,P-900,Pickup,287372.16,204638.21,82733.95,Online,
4340,2025-03-28 14:06:38,P-900,Pickup,303403.23,216746.56,86656.67,Showroom,
4341,2025-03-28 12:41:19,S-600,Sedan,199541.12,160002.74,39538.37,Online,
4342,2025-03-28 17:02:46,X-500,SUV,177626.71,135422.36,42204.35,Showroom,
4343,2025-03-28 16:51:36,S-400,Sedan,137378.67,114257.68,23121.0,Showroom,
4344,2025-03-28 15:24:05,H-300,Hatch,128338.65,89572.73,38765.92,Online,
4345,2025-03-29 13:49:03,X-700,SUV,248944.54,183828.36,65116.18,Showroom,
4346,2025-03-29 14:58:49,X-500,SUV,164446.58,131987.96,32458.62,Online,
4347,2025-03-29 15:21:22,S-400,Sedan,154578.96,113048.89,41530.07,Online,
4348,2025-03-29 15:56:52,S-600,Sedan,194210.95,151852.01,42358.95,Showroom,
4349,2025-03-30 15:27:26,S-600,Sedan,203782.59,150368.57,53414.02,Online,
